"","conn_name","region"
"27266","170_227","0_4"
"27267","170_228","0_4"
"27268","170_229","0_4"
"27269","170_230","0_4"
"27270","170_231","0_4"
"27271","170_232","0_4"
"27272","170_233","0_4"
"27273","170_234","0_4"
"27274","170_235","0_4"
"27275","170_236","0_4"
"27276","170_237","0_4"
"27277","170_238","0_4"
"27278","170_239","0_4"
"27279","170_240","0_4"
"27280","170_241","0_4"
"27281","170_242","0_4"
"27282","170_243","0_4"
"27283","170_244","0_4"
"27284","170_245","0_4"
"27285","170_246","0_4"
"27286","171_172","2_2"
"27287","171_173","2_4"
"27288","171_174","2_4"
"27289","171_175","2_7"
"27290","171_176","2_7"
"27291","171_177","0_2"
"27292","171_178","0_2"
"27293","171_179","2_7"
"27294","171_180","2_4"
"27295","171_181","2_7"
"27296","171_182","1_2"
"27297","171_183","2_4"
"27298","171_184","2_4"
"27299","171_185","2_4"
"27300","171_186","2_4"
"27301","171_187","2_7"
"27302","171_188","2_7"
"27303","171_189","1_2"
"27304","171_190","1_2"
"27305","171_191","1_2"
"27306","171_192","1_2"
"27307","171_193","1_2"
"27308","171_194","1_2"
"27309","171_195","1_2"
"27310","171_196","1_2"
"27311","171_197","1_2"
"27312","171_198","1_2"
"27313","171_199","1_2"
"27314","171_200","1_2"
"27315","171_201","2_3"
"27316","171_202","1_2"
"27317","171_203","1_2"
"27318","171_204","1_2"
"27319","171_205","1_2"
"27320","171_206","1_2"
"27321","171_207","1_2"
"27322","171_208","1_2"
"27323","171_209","1_2"
"27324","171_210","1_2"
"27325","171_211","0_2"
"27326","171_212","0_2"
"27327","171_213","0_2"
"27328","171_214","0_2"
"27329","171_215","0_2"
"27330","171_216","0_2"
"27331","171_217","0_2"
"27332","171_218","0_2"
"27333","171_219","0_2"
"27334","171_220","0_2"
"27335","171_221","0_2"
"27336","171_222","0_2"
"27337","171_223","0_2"
"27338","171_224","0_2"
"27339","171_225","0_2"
"27340","171_226","0_2"
"27341","171_227","0_2"
"27342","171_228","0_2"
"27343","171_229","0_2"
"27344","171_230","0_2"
"27345","171_231","0_2"
"27346","171_232","0_2"
"27347","171_233","0_2"
"27348","171_234","0_2"
"27349","171_235","0_2"
"27350","171_236","0_2"
"27351","171_237","0_2"
"27352","171_238","0_2"
"27353","171_239","0_2"
"27354","171_240","0_2"
"27355","171_241","0_2"
"27356","171_242","0_2"
"27357","171_243","0_2"
"27358","171_244","0_2"
"27359","171_245","0_2"
"27360","171_246","0_2"
"27361","172_173","2_4"
"27362","172_174","2_4"
"27363","172_175","2_7"
"27364","172_176","2_7"
"27365","172_177","0_2"
"27366","172_178","0_2"
"27367","172_179","2_7"
"27368","172_180","2_4"
"27369","172_181","2_7"
"27370","172_182","1_2"
"27371","172_183","2_4"
"27372","172_184","2_4"
"27373","172_185","2_4"
"27374","172_186","2_4"
"27375","172_187","2_7"
"27376","172_188","2_7"
"27377","172_189","1_2"
"27378","172_190","1_2"
"27379","172_191","1_2"
"27380","172_192","1_2"
"27381","172_193","1_2"
"27382","172_194","1_2"
"27383","172_195","1_2"
"27384","172_196","1_2"
"27385","172_197","1_2"
"27386","172_198","1_2"
"27387","172_199","1_2"
"27388","172_200","1_2"
"27389","172_201","2_3"
"27390","172_202","1_2"
"27391","172_203","1_2"
"27392","172_204","1_2"
"27393","172_205","1_2"
"27394","172_206","1_2"
"27395","172_207","1_2"
"27396","172_208","1_2"
"27397","172_209","1_2"
"27398","172_210","1_2"
"27399","172_211","0_2"
"27400","172_212","0_2"
"27401","172_213","0_2"
"27402","172_214","0_2"
"27403","172_215","0_2"
"27404","172_216","0_2"
"27405","172_217","0_2"
"27406","172_218","0_2"
"27407","172_219","0_2"
"27408","172_220","0_2"
"27409","172_221","0_2"
"27410","172_222","0_2"
"27411","172_223","0_2"
"27412","172_224","0_2"
"27413","172_225","0_2"
"27414","172_226","0_2"
"27415","172_227","0_2"
"27416","172_228","0_2"
"27417","172_229","0_2"
"27418","172_230","0_2"
"27419","172_231","0_2"
"27420","172_232","0_2"
"27421","172_233","0_2"
"27422","172_234","0_2"
"27423","172_235","0_2"
"27424","172_236","0_2"
"27425","172_237","0_2"
"27426","172_238","0_2"
"27427","172_239","0_2"
"27428","172_240","0_2"
"27429","172_241","0_2"
"27430","172_242","0_2"
"27431","172_243","0_2"
"27432","172_244","0_2"
"27433","172_245","0_2"
"27434","172_246","0_2"
"27435","173_174","4_4"
"27436","173_175","4_7"
"27437","173_176","4_7"
"27438","173_177","0_4"
"27439","173_178","0_4"
"27440","173_179","4_7"
"27441","173_180","4_4"
"27442","173_181","4_7"
"27443","173_182","1_4"
"27444","173_183","4_4"
"27445","173_184","4_4"
"27446","173_185","4_4"
"27447","173_186","4_4"
"27448","173_187","4_7"
"27449","173_188","4_7"
"27450","173_189","1_4"
"27451","173_190","1_4"
"27452","173_191","1_4"
"27453","173_192","1_4"
"27454","173_193","1_4"
"27455","173_194","1_4"
"27456","173_195","1_4"
"27457","173_196","1_4"
"27458","173_197","1_4"
"27459","173_198","1_4"
"27460","173_199","1_4"
"27461","173_200","1_4"
"27462","173_201","3_4"
"27463","173_202","1_4"
"27464","173_203","1_4"
"27465","173_204","1_4"
"27466","173_205","1_4"
"27467","173_206","1_4"
"27468","173_207","1_4"
"27469","173_208","1_4"
"27470","173_209","1_4"
"27471","173_210","1_4"
"27472","173_211","0_4"
"27473","173_212","0_4"
"27474","173_213","0_4"
"27475","173_214","0_4"
"27476","173_215","0_4"
"27477","173_216","0_4"
"27478","173_217","0_4"
"27479","173_218","0_4"
"27480","173_219","0_4"
"27481","173_220","0_4"
"27482","173_221","0_4"
"27483","173_222","0_4"
"27484","173_223","0_4"
"27485","173_224","0_4"
"27486","173_225","0_4"
"27487","173_226","0_4"
"27488","173_227","0_4"
"27489","173_228","0_4"
"27490","173_229","0_4"
"27491","173_230","0_4"
"27492","173_231","0_4"
"27493","173_232","0_4"
"27494","173_233","0_4"
"27495","173_234","0_4"
"27496","173_235","0_4"
"27497","173_236","0_4"
"27498","173_237","0_4"
"27499","173_238","0_4"
"27500","173_239","0_4"
"27501","173_240","0_4"
"27502","173_241","0_4"
"27503","173_242","0_4"
"27504","173_243","0_4"
"27505","173_244","0_4"
"27506","173_245","0_4"
"27507","173_246","0_4"
"27508","174_175","4_7"
"27509","174_176","4_7"
"27510","174_177","0_4"
"27511","174_178","0_4"
"27512","174_179","4_7"
"27513","174_180","4_4"
"27514","174_181","4_7"
"27515","174_182","1_4"
"27516","174_183","4_4"
"27517","174_184","4_4"
"27518","174_185","4_4"
"27519","174_186","4_4"
"27520","174_187","4_7"
"27521","174_188","4_7"
"27522","174_189","1_4"
"27523","174_190","1_4"
"27524","174_191","1_4"
"27525","174_192","1_4"
"27526","174_193","1_4"
"27527","174_194","1_4"
"27528","174_195","1_4"
"27529","174_196","1_4"
"27530","174_197","1_4"
"27531","174_198","1_4"
"27532","174_199","1_4"
"27533","174_200","1_4"
"27534","174_201","3_4"
"27535","174_202","1_4"
"27536","174_203","1_4"
"27537","174_204","1_4"
"27538","174_205","1_4"
"27539","174_206","1_4"
"27540","174_207","1_4"
"27541","174_208","1_4"
"27542","174_209","1_4"
"27543","174_210","1_4"
"27544","174_211","0_4"
"27545","174_212","0_4"
"27546","174_213","0_4"
"27547","174_214","0_4"
"27548","174_215","0_4"
"27549","174_216","0_4"
"27550","174_217","0_4"
"27551","174_218","0_4"
"27552","174_219","0_4"
"27553","174_220","0_4"
"27554","174_221","0_4"
"27555","174_222","0_4"
"27556","174_223","0_4"
"27557","174_224","0_4"
"27558","174_225","0_4"
"27559","174_226","0_4"
"27560","174_227","0_4"
"27561","174_228","0_4"
"27562","174_229","0_4"
"27563","174_230","0_4"
"27564","174_231","0_4"
"27565","174_232","0_4"
"27566","174_233","0_4"
"27567","174_234","0_4"
"27568","174_235","0_4"
"27569","174_236","0_4"
"27570","174_237","0_4"
"27571","174_238","0_4"
"27572","174_239","0_4"
"27573","174_240","0_4"
"27574","174_241","0_4"
"27575","174_242","0_4"
"27576","174_243","0_4"
"27577","174_244","0_4"
"27578","174_245","0_4"
"27579","174_246","0_4"
"27580","175_176","7_7"
"27581","175_177","0_7"
"27582","175_178","0_7"
"27583","175_179","7_7"
"27584","175_180","4_7"
"27585","175_181","7_7"
"27586","175_182","1_7"
"27587","175_183","4_7"
"27588","175_184","4_7"
"27589","175_185","4_7"
"27590","175_186","4_7"
"27591","175_187","7_7"
"27592","175_188","7_7"
"27593","175_189","1_7"
"27594","175_190","1_7"
"27595","175_191","1_7"
"27596","175_192","1_7"
"27597","175_193","1_7"
"27598","175_194","1_7"
"27599","175_195","1_7"
"27600","175_196","1_7"
"27601","175_197","1_7"
"27602","175_198","1_7"
"27603","175_199","1_7"
"27604","175_200","1_7"
"27605","175_201","3_7"
"27606","175_202","1_7"
"27607","175_203","1_7"
"27608","175_204","1_7"
"27609","175_205","1_7"
"27610","175_206","1_7"
"27611","175_207","1_7"
"27612","175_208","1_7"
"27613","175_209","1_7"
"27614","175_210","1_7"
"27615","175_211","0_7"
"27616","175_212","0_7"
"27617","175_213","0_7"
"27618","175_214","0_7"
"27619","175_215","0_7"
"27620","175_216","0_7"
"27621","175_217","0_7"
"27622","175_218","0_7"
"27623","175_219","0_7"
"27624","175_220","0_7"
"27625","175_221","0_7"
"27626","175_222","0_7"
"27627","175_223","0_7"
"27628","175_224","0_7"
"27629","175_225","0_7"
"27630","175_226","0_7"
"27631","175_227","0_7"
"27632","175_228","0_7"
"27633","175_229","0_7"
"27634","175_230","0_7"
"27635","175_231","0_7"
"27636","175_232","0_7"
"27637","175_233","0_7"
"27638","175_234","0_7"
"27639","175_235","0_7"
"27640","175_236","0_7"
"27641","175_237","0_7"
"27642","175_238","0_7"
"27643","175_239","0_7"
"27644","175_240","0_7"
"27645","175_241","0_7"
"27646","175_242","0_7"
"27647","175_243","0_7"
"27648","175_244","0_7"
"27649","175_245","0_7"
"27650","175_246","0_7"
"27651","176_177","0_7"
"27652","176_178","0_7"
"27653","176_179","7_7"
"27654","176_180","4_7"
"27655","176_181","7_7"
"27656","176_182","1_7"
"27657","176_183","4_7"
"27658","176_184","4_7"
"27659","176_185","4_7"
"27660","176_186","4_7"
"27661","176_187","7_7"
"27662","176_188","7_7"
"27663","176_189","1_7"
"27664","176_190","1_7"
"27665","176_191","1_7"
"27666","176_192","1_7"
"27667","176_193","1_7"
"27668","176_194","1_7"
"27669","176_195","1_7"
"27670","176_196","1_7"
"27671","176_197","1_7"
"27672","176_198","1_7"
"27673","176_199","1_7"
"27674","176_200","1_7"
"27675","176_201","3_7"
"27676","176_202","1_7"
"27677","176_203","1_7"
"27678","176_204","1_7"
"27679","176_205","1_7"
"27680","176_206","1_7"
"27681","176_207","1_7"
"27682","176_208","1_7"
"27683","176_209","1_7"
"27684","176_210","1_7"
"27685","176_211","0_7"
"27686","176_212","0_7"
"27687","176_213","0_7"
"27688","176_214","0_7"
"27689","176_215","0_7"
"27690","176_216","0_7"
"27691","176_217","0_7"
"27692","176_218","0_7"
"27693","176_219","0_7"
"27694","176_220","0_7"
"27695","176_221","0_7"
"27696","176_222","0_7"
"27697","176_223","0_7"
"27698","176_224","0_7"
"27699","176_225","0_7"
"27700","176_226","0_7"
"27701","176_227","0_7"
"27702","176_228","0_7"
"27703","176_229","0_7"
"27704","176_230","0_7"
"27705","176_231","0_7"
"27706","176_232","0_7"
"27707","176_233","0_7"
"27708","176_234","0_7"
"27709","176_235","0_7"
"27710","176_236","0_7"
"27711","176_237","0_7"
"27712","176_238","0_7"
"27713","176_239","0_7"
"27714","176_240","0_7"
"27715","176_241","0_7"
"27716","176_242","0_7"
"27717","176_243","0_7"
"27718","176_244","0_7"
"27719","176_245","0_7"
"27720","176_246","0_7"
"27721","177_178","0_0"
"27722","177_179","0_7"
"27723","177_180","0_4"
"27724","177_181","0_7"
"27725","177_182","0_1"
"27726","177_183","0_4"
"27727","177_184","0_4"
"27728","177_185","0_4"
"27729","177_186","0_4"
"27730","177_187","0_7"
"27731","177_188","0_7"
"27732","177_189","0_1"
"27733","177_190","0_1"
"27734","177_191","0_1"
"27735","177_192","0_1"
"27736","177_193","0_1"
"27737","177_194","0_1"
"27738","177_195","0_1"
"27739","177_196","0_1"
"27740","177_197","0_1"
"27741","177_198","0_1"
"27742","177_199","0_1"
"27743","177_200","0_1"
"27744","177_201","0_3"
"27745","177_202","0_1"
"27746","177_203","0_1"
"27747","177_204","0_1"
"27748","177_205","0_1"
"27749","177_206","0_1"
"27750","177_207","0_1"
"27751","177_208","0_1"
"27752","177_209","0_1"
"27753","177_210","0_1"
"27754","177_211","0_0"
"27755","177_212","0_0"
"27756","177_213","0_0"
"27757","177_214","0_0"
"27758","177_215","0_0"
"27759","177_216","0_0"
"27760","177_217","0_0"
"27761","177_218","0_0"
"27762","177_219","0_0"
"27763","177_220","0_0"
"27764","177_221","0_0"
"27765","177_222","0_0"
"27766","177_223","0_0"
"27767","177_224","0_0"
"27768","177_225","0_0"
"27769","177_226","0_0"
"27770","177_227","0_0"
"27771","177_228","0_0"
"27772","177_229","0_0"
"27773","177_230","0_0"
"27774","177_231","0_0"
"27775","177_232","0_0"
"27776","177_233","0_0"
"27777","177_234","0_0"
"27778","177_235","0_0"
"27779","177_236","0_0"
"27780","177_237","0_0"
"27781","177_238","0_0"
"27782","177_239","0_0"
"27783","177_240","0_0"
"27784","177_241","0_0"
"27785","177_242","0_0"
"27786","177_243","0_0"
"27787","177_244","0_0"
"27788","177_245","0_0"
"27789","177_246","0_0"
"27790","178_179","0_7"
"27791","178_180","0_4"
"27792","178_181","0_7"
"27793","178_182","0_1"
"27794","178_183","0_4"
"27795","178_184","0_4"
"27796","178_185","0_4"
"27797","178_186","0_4"
"27798","178_187","0_7"
"27799","178_188","0_7"
"27800","178_189","0_1"
"27801","178_190","0_1"
"27802","178_191","0_1"
"27803","178_192","0_1"
"27804","178_193","0_1"
"27805","178_194","0_1"
"27806","178_195","0_1"
"27807","178_196","0_1"
"27808","178_197","0_1"
"27809","178_198","0_1"
"27810","178_199","0_1"
"27811","178_200","0_1"
"27812","178_201","0_3"
"27813","178_202","0_1"
"27814","178_203","0_1"
"27815","178_204","0_1"
"27816","178_205","0_1"
"27817","178_206","0_1"
"27818","178_207","0_1"
"27819","178_208","0_1"
"27820","178_209","0_1"
"27821","178_210","0_1"
"27822","178_211","0_0"
"27823","178_212","0_0"
"27824","178_213","0_0"
"27825","178_214","0_0"
"27826","178_215","0_0"
"27827","178_216","0_0"
"27828","178_217","0_0"
"27829","178_218","0_0"
"27830","178_219","0_0"
"27831","178_220","0_0"
"27832","178_221","0_0"
"27833","178_222","0_0"
"27834","178_223","0_0"
"27835","178_224","0_0"
"27836","178_225","0_0"
"27837","178_226","0_0"
"27838","178_227","0_0"
"27839","178_228","0_0"
"27840","178_229","0_0"
"27841","178_230","0_0"
"27842","178_231","0_0"
"27843","178_232","0_0"
"27844","178_233","0_0"
"27845","178_234","0_0"
"27846","178_235","0_0"
"27847","178_236","0_0"
"27848","178_237","0_0"
"27849","178_238","0_0"
"27850","178_239","0_0"
"27851","178_240","0_0"
"27852","178_241","0_0"
"27853","178_242","0_0"
"27854","178_243","0_0"
"27855","178_244","0_0"
"27856","178_245","0_0"
"27857","178_246","0_0"
"27858","179_180","4_7"
"27859","179_181","7_7"
"27860","179_182","1_7"
"27861","179_183","4_7"
"27862","179_184","4_7"
"27863","179_185","4_7"
"27864","179_186","4_7"
"27865","179_187","7_7"
"27866","179_188","7_7"
"27867","179_189","1_7"
"27868","179_190","1_7"
"27869","179_191","1_7"
"27870","179_192","1_7"
"27871","179_193","1_7"
"27872","179_194","1_7"
"27873","179_195","1_7"
"27874","179_196","1_7"
"27875","179_197","1_7"
"27876","179_198","1_7"
"27877","179_199","1_7"
"27878","179_200","1_7"
"27879","179_201","3_7"
"27880","179_202","1_7"
"27881","179_203","1_7"
"27882","179_204","1_7"
"27883","179_205","1_7"
"27884","179_206","1_7"
"27885","179_207","1_7"
"27886","179_208","1_7"
"27887","179_209","1_7"
"27888","179_210","1_7"
"27889","179_211","0_7"
"27890","179_212","0_7"
"27891","179_213","0_7"
"27892","179_214","0_7"
"27893","179_215","0_7"
"27894","179_216","0_7"
"27895","179_217","0_7"
"27896","179_218","0_7"
"27897","179_219","0_7"
"27898","179_220","0_7"
"27899","179_221","0_7"
"27900","179_222","0_7"
"27901","179_223","0_7"
"27902","179_224","0_7"
"27903","179_225","0_7"
"27904","179_226","0_7"
"27905","179_227","0_7"
"27906","179_228","0_7"
"27907","179_229","0_7"
"27908","179_230","0_7"
"27909","179_231","0_7"
"27910","179_232","0_7"
"27911","179_233","0_7"
"27912","179_234","0_7"
"27913","179_235","0_7"
"27914","179_236","0_7"
"27915","179_237","0_7"
"27916","179_238","0_7"
"27917","179_239","0_7"
"27918","179_240","0_7"
"27919","179_241","0_7"
"27920","179_242","0_7"
"27921","179_243","0_7"
"27922","179_244","0_7"
"27923","179_245","0_7"
"27924","179_246","0_7"
"27925","180_181","4_7"
"27926","180_182","1_4"
"27927","180_183","4_4"
"27928","180_184","4_4"
"27929","180_185","4_4"
"27930","180_186","4_4"
"27931","180_187","4_7"
"27932","180_188","4_7"
"27933","180_189","1_4"
"27934","180_190","1_4"
"27935","180_191","1_4"
"27936","180_192","1_4"
"27937","180_193","1_4"
"27938","180_194","1_4"
"27939","180_195","1_4"
"27940","180_196","1_4"
"27941","180_197","1_4"
"27942","180_198","1_4"
"27943","180_199","1_4"
"27944","180_200","1_4"
"27945","180_201","3_4"
"27946","180_202","1_4"
"27947","180_203","1_4"
"27948","180_204","1_4"
"27949","180_205","1_4"
"27950","180_206","1_4"
"27951","180_207","1_4"
"27952","180_208","1_4"
"27953","180_209","1_4"
"27954","180_210","1_4"
"27955","180_211","0_4"
"27956","180_212","0_4"
"27957","180_213","0_4"
"27958","180_214","0_4"
"27959","180_215","0_4"
"27960","180_216","0_4"
"27961","180_217","0_4"
"27962","180_218","0_4"
"27963","180_219","0_4"
"27964","180_220","0_4"
"27965","180_221","0_4"
"27966","180_222","0_4"
"27967","180_223","0_4"
"27968","180_224","0_4"
"27969","180_225","0_4"
"27970","180_226","0_4"
"27971","180_227","0_4"
"27972","180_228","0_4"
"27973","180_229","0_4"
"27974","180_230","0_4"
"27975","180_231","0_4"
"27976","180_232","0_4"
"27977","180_233","0_4"
"27978","180_234","0_4"
"27979","180_235","0_4"
"27980","180_236","0_4"
"27981","180_237","0_4"
"27982","180_238","0_4"
"27983","180_239","0_4"
"27984","180_240","0_4"
"27985","180_241","0_4"
"27986","180_242","0_4"
"27987","180_243","0_4"
"27988","180_244","0_4"
"27989","180_245","0_4"
"27990","180_246","0_4"
"27991","181_182","1_7"
"27992","181_183","4_7"
"27993","181_184","4_7"
"27994","181_185","4_7"
"27995","181_186","4_7"
"27996","181_187","7_7"
"27997","181_188","7_7"
"27998","181_189","1_7"
"27999","181_190","1_7"
"28000","181_191","1_7"
"28001","181_192","1_7"
"28002","181_193","1_7"
"28003","181_194","1_7"
"28004","181_195","1_7"
"28005","181_196","1_7"
"28006","181_197","1_7"
"28007","181_198","1_7"
"28008","181_199","1_7"
"28009","181_200","1_7"
"28010","181_201","3_7"
"28011","181_202","1_7"
"28012","181_203","1_7"
"28013","181_204","1_7"
"28014","181_205","1_7"
"28015","181_206","1_7"
"28016","181_207","1_7"
"28017","181_208","1_7"
"28018","181_209","1_7"
"28019","181_210","1_7"
"28020","181_211","0_7"
"28021","181_212","0_7"
"28022","181_213","0_7"
"28023","181_214","0_7"
"28024","181_215","0_7"
"28025","181_216","0_7"
"28026","181_217","0_7"
"28027","181_218","0_7"
"28028","181_219","0_7"
"28029","181_220","0_7"
"28030","181_221","0_7"
"28031","181_222","0_7"
"28032","181_223","0_7"
"28033","181_224","0_7"
"28034","181_225","0_7"
"28035","181_226","0_7"
"28036","181_227","0_7"
"28037","181_228","0_7"
"28038","181_229","0_7"
"28039","181_230","0_7"
"28040","181_231","0_7"
"28041","181_232","0_7"
"28042","181_233","0_7"
"28043","181_234","0_7"
"28044","181_235","0_7"
"28045","181_236","0_7"
"28046","181_237","0_7"
"28047","181_238","0_7"
"28048","181_239","0_7"
"28049","181_240","0_7"
"28050","181_241","0_7"
"28051","181_242","0_7"
"28052","181_243","0_7"
"28053","181_244","0_7"
"28054","181_245","0_7"
"28055","181_246","0_7"
"28056","182_183","1_4"
"28057","182_184","1_4"
"28058","182_185","1_4"
"28059","182_186","1_4"
"28060","182_187","1_7"
"28061","182_188","1_7"
"28062","182_189","1_1"
"28063","182_190","1_1"
"28064","182_191","1_1"
"28065","182_192","1_1"
"28066","182_193","1_1"
"28067","182_194","1_1"
"28068","182_195","1_1"
"28069","182_196","1_1"
"28070","182_197","1_1"
"28071","182_198","1_1"
"28072","182_199","1_1"
"28073","182_200","1_1"
"28074","182_201","1_3"
"28075","182_202","1_1"
"28076","182_203","1_1"
"28077","182_204","1_1"
"28078","182_205","1_1"
"28079","182_206","1_1"
"28080","182_207","1_1"
"28081","182_208","1_1"
"28082","182_209","1_1"
"28083","182_210","1_1"
"28084","182_211","0_1"
"28085","182_212","0_1"
"28086","182_213","0_1"
"28087","182_214","0_1"
"28088","182_215","0_1"
"28089","182_216","0_1"
"28090","182_217","0_1"
"28091","182_218","0_1"
"28092","182_219","0_1"
"28093","182_220","0_1"
"28094","182_221","0_1"
"28095","182_222","0_1"
"28096","182_223","0_1"
"28097","182_224","0_1"
"28098","182_225","0_1"
"28099","182_226","0_1"
"28100","182_227","0_1"
"28101","182_228","0_1"
"28102","182_229","0_1"
"28103","182_230","0_1"
"28104","182_231","0_1"
"28105","182_232","0_1"
"28106","182_233","0_1"
"28107","182_234","0_1"
"28108","182_235","0_1"
"28109","182_236","0_1"
"28110","182_237","0_1"
"28111","182_238","0_1"
"28112","182_239","0_1"
"28113","182_240","0_1"
"28114","182_241","0_1"
"28115","182_242","0_1"
"28116","182_243","0_1"
"28117","182_244","0_1"
"28118","182_245","0_1"
"28119","182_246","0_1"
"28120","183_184","4_4"
"28121","183_185","4_4"
"28122","183_186","4_4"
"28123","183_187","4_7"
"28124","183_188","4_7"
"28125","183_189","1_4"
"28126","183_190","1_4"
"28127","183_191","1_4"
"28128","183_192","1_4"
"28129","183_193","1_4"
"28130","183_194","1_4"
"28131","183_195","1_4"
"28132","183_196","1_4"
"28133","183_197","1_4"
"28134","183_198","1_4"
"28135","183_199","1_4"
"28136","183_200","1_4"
"28137","183_201","3_4"
"28138","183_202","1_4"
"28139","183_203","1_4"
"28140","183_204","1_4"
"28141","183_205","1_4"
"28142","183_206","1_4"
"28143","183_207","1_4"
"28144","183_208","1_4"
"28145","183_209","1_4"
"28146","183_210","1_4"
"28147","183_211","0_4"
"28148","183_212","0_4"
"28149","183_213","0_4"
"28150","183_214","0_4"
"28151","183_215","0_4"
"28152","183_216","0_4"
"28153","183_217","0_4"
"28154","183_218","0_4"
"28155","183_219","0_4"
"28156","183_220","0_4"
"28157","183_221","0_4"
"28158","183_222","0_4"
"28159","183_223","0_4"
"28160","183_224","0_4"
"28161","183_225","0_4"
"28162","183_226","0_4"
"28163","183_227","0_4"
"28164","183_228","0_4"
"28165","183_229","0_4"
"28166","183_230","0_4"
"28167","183_231","0_4"
"28168","183_232","0_4"
"28169","183_233","0_4"
"28170","183_234","0_4"
"28171","183_235","0_4"
"28172","183_236","0_4"
"28173","183_237","0_4"
"28174","183_238","0_4"
"28175","183_239","0_4"
"28176","183_240","0_4"
"28177","183_241","0_4"
"28178","183_242","0_4"
"28179","183_243","0_4"
"28180","183_244","0_4"
"28181","183_245","0_4"
"28182","183_246","0_4"
"28183","184_185","4_4"
"28184","184_186","4_4"
"28185","184_187","4_7"
"28186","184_188","4_7"
"28187","184_189","1_4"
"28188","184_190","1_4"
"28189","184_191","1_4"
"28190","184_192","1_4"
"28191","184_193","1_4"
"28192","184_194","1_4"
"28193","184_195","1_4"
"28194","184_196","1_4"
"28195","184_197","1_4"
"28196","184_198","1_4"
"28197","184_199","1_4"
"28198","184_200","1_4"
"28199","184_201","3_4"
"28200","184_202","1_4"
"28201","184_203","1_4"
"28202","184_204","1_4"
"28203","184_205","1_4"
"28204","184_206","1_4"
"28205","184_207","1_4"
"28206","184_208","1_4"
"28207","184_209","1_4"
"28208","184_210","1_4"
"28209","184_211","0_4"
"28210","184_212","0_4"
"28211","184_213","0_4"
"28212","184_214","0_4"
"28213","184_215","0_4"
"28214","184_216","0_4"
"28215","184_217","0_4"
"28216","184_218","0_4"
"28217","184_219","0_4"
"28218","184_220","0_4"
"28219","184_221","0_4"
"28220","184_222","0_4"
"28221","184_223","0_4"
"28222","184_224","0_4"
"28223","184_225","0_4"
"28224","184_226","0_4"
"28225","184_227","0_4"
"28226","184_228","0_4"
"28227","184_229","0_4"
"28228","184_230","0_4"
"28229","184_231","0_4"
"28230","184_232","0_4"
"28231","184_233","0_4"
"28232","184_234","0_4"
"28233","184_235","0_4"
"28234","184_236","0_4"
"28235","184_237","0_4"
"28236","184_238","0_4"
"28237","184_239","0_4"
"28238","184_240","0_4"
"28239","184_241","0_4"
"28240","184_242","0_4"
"28241","184_243","0_4"
"28242","184_244","0_4"
"28243","184_245","0_4"
"28244","184_246","0_4"
"28245","185_186","4_4"
"28246","185_187","4_7"
"28247","185_188","4_7"
"28248","185_189","1_4"
"28249","185_190","1_4"
"28250","185_191","1_4"
"28251","185_192","1_4"
"28252","185_193","1_4"
"28253","185_194","1_4"
"28254","185_195","1_4"
"28255","185_196","1_4"
"28256","185_197","1_4"
"28257","185_198","1_4"
"28258","185_199","1_4"
"28259","185_200","1_4"
"28260","185_201","3_4"
"28261","185_202","1_4"
"28262","185_203","1_4"
"28263","185_204","1_4"
"28264","185_205","1_4"
"28265","185_206","1_4"
"28266","185_207","1_4"
"28267","185_208","1_4"
"28268","185_209","1_4"
"28269","185_210","1_4"
"28270","185_211","0_4"
"28271","185_212","0_4"
"28272","185_213","0_4"
"28273","185_214","0_4"
"28274","185_215","0_4"
"28275","185_216","0_4"
"28276","185_217","0_4"
"28277","185_218","0_4"
"28278","185_219","0_4"
"28279","185_220","0_4"
"28280","185_221","0_4"
"28281","185_222","0_4"
"28282","185_223","0_4"
"28283","185_224","0_4"
"28284","185_225","0_4"
"28285","185_226","0_4"
"28286","185_227","0_4"
"28287","185_228","0_4"
"28288","185_229","0_4"
"28289","185_230","0_4"
"28290","185_231","0_4"
"28291","185_232","0_4"
"28292","185_233","0_4"
"28293","185_234","0_4"
"28294","185_235","0_4"
"28295","185_236","0_4"
"28296","185_237","0_4"
"28297","185_238","0_4"
"28298","185_239","0_4"
"28299","185_240","0_4"
"28300","185_241","0_4"
"28301","185_242","0_4"
"28302","185_243","0_4"
"28303","185_244","0_4"
"28304","185_245","0_4"
"28305","185_246","0_4"
"28306","186_187","4_7"
"28307","186_188","4_7"
"28308","186_189","1_4"
"28309","186_190","1_4"
"28310","186_191","1_4"
"28311","186_192","1_4"
"28312","186_193","1_4"
"28313","186_194","1_4"
"28314","186_195","1_4"
"28315","186_196","1_4"
"28316","186_197","1_4"
"28317","186_198","1_4"
"28318","186_199","1_4"
"28319","186_200","1_4"
"28320","186_201","3_4"
"28321","186_202","1_4"
"28322","186_203","1_4"
"28323","186_204","1_4"
"28324","186_205","1_4"
"28325","186_206","1_4"
"28326","186_207","1_4"
"28327","186_208","1_4"
"28328","186_209","1_4"
"28329","186_210","1_4"
"28330","186_211","0_4"
"28331","186_212","0_4"
"28332","186_213","0_4"
"28333","186_214","0_4"
"28334","186_215","0_4"
"28335","186_216","0_4"
"28336","186_217","0_4"
"28337","186_218","0_4"
"28338","186_219","0_4"
"28339","186_220","0_4"
"28340","186_221","0_4"
"28341","186_222","0_4"
